,Customer_ID,SSN,Age,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Credit_Score
5807,CUS_0x6735,32197586,36,Teacher,50473.8,4144.15,3,7,32.0,6,"Auto Loan, Mortgage Loan, Debt Consolidation Loan, Debt Consolidation Loan, Student Loan, and Credit-Builder Loan",10,12,12.95,12,Standard,1316.91,31.794999999999998,18 Years and 10 Months,Yes,199.61,194.51624999999999,Low_spent_Small_value_payments,279.10625,Standard
5808,CUS_0x6736,25901066,27,Musician,39593.77,3308.48,2,1,5.0,4,"Auto Loan, Auto Loan, Payday Loan, and Credit-Builder Loan",9,9,5.02,5,Good,1460.41,31.095,28 Years and 4 Months,No,78.74,181.36874999999998,High_spent_Small_value_payments,329.4925,Good
5809,CUS_0x673b,773485826,44,Lawyer,31672.76,2854.4,5,4,10.0,2,"Not Specified, and Home Equity Loan",17,17,9.495,5,Standard,1151.35,31.90625,16 Years and 11 Months,Yes,33.48,189.54625,Low_spent_Small_value_payments,334.91375,Standard
5810,CUS_0x673c,438267574,40,Scientist,58596.3,4976.03,5,4,12.0,4,"Not Specified, Student Loan, Student Loan, and Personal Loan",11,8,4.04,3,Good,286.92,35.191250000000004,23 Years and 10 Months,No,150.95,268.05875,High_spent_Small_value_payments,351.545,Standard
5811,CUS_0x6743,513613763,39,Journalist,37840.64,2913.39,6,5,5.0,2,"Debt Consolidation Loan, and Mortgage Loan",22,16,19.915,6,Standard,2641.91,35.185,14 Years and 10 Months,Yes,60.68,141.59625,High_spent_Medium_value_payments,354.06375,Poor
5812,CUS_0x6749,109190368,26,Mechanic,77418.52,6450.54,7,9,20.0,7,"Credit-Builder Loan, Auto Loan, Student Loan, Student Loan, Personal Loan, Personal Loan, and Auto Loan",38,20,19.175,6,Bad,3962.08,30.4625,11 Years and 4 Months,Yes,339.03,193.98625,Low_spent_Medium_value_payments,372.0375,Poor
5813,CUS_0x674a,9005894,18,Musician,70328.66,5682.72,0,1,8.0,4,"Student Loan, Personal Loan, Home Equity Loan, and Mortgage Loan",1,10,3.06,4,Good,1032.76,35.11375,24 Years and 10 Months,No,223.72,245.75375000000003,High_spent_Large_value_payments,472.02625,Good
5814,CUS_0x674e,17962874,44,Manager,70413.48,5971.79,7,10,27.0,8,"Credit-Builder Loan, Payday Loan, Home Equity Loan, Mortgage Loan, Auto Loan, Personal Loan, Home Equity Loan, and Mortgage Loan",29,21,1.9,10,Bad,2927.77,33.365,8 Years and 9 Months,Yes,354.65,247.00125,Low_spent_Medium_value_payments,260.53125,Poor
5815,CUS_0x675,921158191,46,Media_Manager,20229.03,1966.75,8,5,10.0,3,"Personal Loan, Auto Loan, and Debt Consolidation Loan",17,10,10.93,1,Standard,1352.13,33.03125,23 Years and 3 Months,No,35.33,140.4075,High_spent_Medium_value_payments,294.2675,Standard
5816,CUS_0x6752,142197320,18,Scientist,16313.03,1123.42,8,6,12.0,3,"Not Specified, Payday Loan, and Home Equity Loan",8,19,8.53,5,Standard,767.42,27.435000000000002,17 Years and 10 Months,Yes,35.97,79.18,High_spent_Large_value_payments,275.94,Poor
5817,CUS_0x6754,221683307,42,Musician,15469.21,1156.1,10,9,31.0,4,"Credit-Builder Loan, Payday Loan, Not Specified, and Personal Loan",54,18,10.38,12,Bad,1820.35,33.17875,9 Years and 4 Months,Yes,38.68,63.65,High_spent_Large_value_payments,282.0325,Poor
5818,CUS_0x675c,457872144,30,Media_Manager,17905.56,1450.13,6,5,28.0,6,"Debt Consolidation Loan, Personal Loan, Student Loan, Debt Consolidation Loan, Auto Loan, and Personal Loan",49,8,10.395,9,Standard,1941.98,31.485,7 Years and 7 Months,Yes,53.29,78.235,Low_spent_Small_value_payments,294.73375,Poor
5819,CUS_0x675f,466587914,41,Manager,82928.04,7117.67,7,4,16.0,3,"Debt Consolidation Loan, Student Loan, and Debt Consolidation Loan",22,10,14.47,2,Standard,601.78,32.7925,15 Years and 9 Months,Yes,121.55,216.44,Low_spent_Medium_value_payments,578.01375,Standard
5820,CUS_0x676b,580256454,30,Manager,19995.55,1650.6225,6,6,29.0,5,"Not Specified, Debt Consolidation Loan, Debt Consolidation Loan, Student Loan, and Home Equity Loan",21,17,20.01,12,Standard,1358.9,29.433750000000003,5 Years and 8 Months,Yes,108.0675,108.45375,High_spent_Medium_value_payments,268.69875,Poor
5821,CUS_0x676c,440261344,51,Mechanic,72740.96,6307.75,5,4,16.0,4,"Debt Consolidation Loan, Auto Loan, Not Specified, and Home Equity Loan",18,19,12.635,1,Standard,724.81,32.85375,18 Years and 11 Months,Yes,152.74,358.1275,High_spent_Large_value_payments,499.62874999999997,Good
5822,CUS_0x6779,632252193,15,Developer,20394.2,1696.52,4,6,17.0,5,"Payday Loan, Mortgage Loan, Debt Consolidation Loan, Personal Loan, and Debt Consolidation Loan",24,13,15.11,4,Standard,517.96,30.3275,9 Years and 5 Months,Yes,78.32,96.9475,High_spent_Medium_value_payments,266.8825,Standard
5823,CUS_0x677a,33017360,44,Doctor,128331.42,10688.28,0,3,8.0,2,"Mortgage Loan, and Student Loan",6,9,3.33,2,Good,462.96,31.76875,28 Years and 8 Months,No,114.99,493.72125,Low_spent_Small_value_payments,827.09875,Poor
5824,CUS_0x677f,255929474,45,Engineer,40985.48,3329.46,8,7,27.0,4,"Auto Loan, Not Specified, Payday Loan, and Not Specified",41,18,9.74,11,Bad,1941.84,28.861250000000002,11 Years and 1 Months,Yes,87.05,128.41,High_spent_Large_value_payments,360.35875,Poor
5825,CUS_0x6781,996396091,47,Scientist,24460.96,2190.41,5,6,9.0,1,Personal Loan,30,15,6.15,0,Standard,796.9,35.10375,22 Years and 9 Months,No,10.9,106.02125,Low_spent_Small_value_payments,362.255,Standard
5826,CUS_0x6786,689387006,48,Entrepreneur,30678.97,2444.58,1,7,2.0,4,"Debt Consolidation Loan, Home Equity Loan, Debt Consolidation Loan, and Home Equity Loan",9,9,5.99,0,Good,828.7,30.528750000000002,26 Years and 8 Months,No,53.74,124.45,High_spent_Small_value_payments,332.52,Poor
5827,CUS_0x6793,201714544,32,Manager,94609.02,7861.09,7,7,7.0,1,Mortgage Loan,18,8,15.57,6,Standard,707.52,33.98375,28 Years and 11 Months,Yes,52.86,229.5325,High_spent_Large_value_payments,780.32875,Standard
5828,CUS_0x6794,204142702,41,Teacher,103353.06,8527.75,3,3,6.0,1,Student Loan,3,8,3.735,2,Good,1374.56,34.08125,25 Years and 7 Months,No,64.0,408.195,High_spent_Medium_value_payments,657.52,Good
5829,CUS_0x6799,572418270,25,Architect,49215.3,3962.28,5,3,20.0,5,"Auto Loan, Not Specified, Credit-Builder Loan, Mortgage Loan, and Not Specified",15,10,13.09,4,Standard,2653.33,35.2325,19 Years and 3 Months,Yes,158.37,119.44875,High_spent_Small_value_payments,374.845,Poor
5830,CUS_0x679e,733658835,18,Teacher,29258.69,2737.22,7,7,12.0,7,"Credit-Builder Loan, Mortgage Loan, Debt Consolidation Loan, Payday Loan, Credit-Builder Loan, Debt Consolidation Loan, and Mortgage Loan",27,9,9.62,8,Standard,1285.35,33.0475,12 Years and 5 Months,Yes,164.08,129.16625,High_spent_Small_value_payments,246.725,Poor
5831,CUS_0x67a3,838334811,32,Engineer,60330.12,4952.51,6,5,26.0,3,"Not Specified, Auto Loan, and Home Equity Loan",24,12,9.345,10,Standard,2572.66,31.096249999999998,18 Years and 5 Months,Yes,98.35,263.83875,Low_spent_Small_value_payments,401.81374999999997,Poor
5832,CUS_0x67a4,495849751,31,Mechanic,20825.75,1770.48,6,5,33.0,3,"Personal Loan, Student Loan, and Debt Consolidation Loan",21,13,8.175,11,Standard,2116.54,30.2625,15 Years and 7 Months,Yes,46.64,100.54125,Low_spent_Small_value_payments,303.3075,Poor
5833,CUS_0x67a9,909777191,27,Scientist,16268.51,1447.71,7,7,19.0,2,"Mortgage Loan, and Not Specified",18,19,12.8,4,Standard,2181.28,36.05,17 Years and 4 Months,Yes,25.13,91.28875,Low_spent_Small_value_payments,294.7075,Standard
5834,CUS_0x67aa,517975096,21,Doctor,45594.72,3808.56,7,4,18.0,6,"Personal Loan, Credit-Builder Loan, Personal Loan, Not Specified, Payday Loan, and Payday Loan",13,19,8.72,8,Standard,1256.49,30.0975,15 Years and 8 Months,Yes,182.11,173.70125000000002,High_spent_Small_value_payments,297.11375,Standard
5835,CUS_0x67af,987199666,18,Accountant,67287.0,5339.25,6,6,19.0,8,"Debt Consolidation Loan, Home Equity Loan, Student Loan, Debt Consolidation Loan, Mortgage Loan, Mortgage Loan, Credit-Builder Loan, and Personal Loan",29,18,15.274999999999999,10,Bad,2589.93,34.26375,5 Years and 3 Months,Yes,335.12,171.59875,Low_spent_Large_value_payments,272.47375,Poor
5836,CUS_0x67b0,136793729,14,Engineer,19132.66,1583.39,4,3,32.0,4,"Student Loan, Personal Loan, Payday Loan, and Credit-Builder Loan",11,17,7.825,7,Standard,2404.05,34.41375,14 Years and 7 Months,Yes,45.17,125.47999999999999,Low_spent_Small_value_payments,276.43625,Standard
5837,CUS_0x67b1,39008391,46,Doctor,34209.8,2747.82,3,1,7.0,0,No Loan,13,4,9.135,2,Good,1039.74,31.94375,25 Years and 8 Months,No,0.0,185.17125,Low_spent_Small_value_payments,372.1025,Good
5838,CUS_0x67b5,802548603,25,Architect,42918.75,3295.56,0,5,2.0,2,"Payday Loan, and Personal Loan",15,5,4.0,2,Good,370.57,30.845,23 Years and 2 Months,No,55.24,168.9,High_spent_Small_value_payments,401.57125,Good
5839,CUS_0x67bb,952702786,33,Architect,86567.96,6722.4974999999995,3,7,1.0,1,Debt Consolidation Loan,15,10,6.12,2,Good,921.87,35.90375,24 Years and 4 Months,No,302.6725,322.47875,Low_spent_Large_value_payments,542.08125,Poor
5840,CUS_0x67bc,872343009,26,Writer,12255.61,868.3,8,6,19.0,2,"Mortgage Loan, and Auto Loan",19,19,8.23,4,Standard,494.31,30.68875,18 Years and 9 Months,Yes,11.64,62.3225,Low_spent_Medium_value_payments,295.4475,Standard
5841,CUS_0x67c4,937007683,42,Writer,109978.17,9139.85,4,3,7.0,1,Not Specified,31,20,9.465,0,Standard,1155.21,33.88375,17 Years and 11 Months,No,78.75,333.50124999999997,Low_spent_Large_value_payments,764.23375,Standard
5842,CUS_0x67c6,704401273,18,Musician,18246.25,1410.52,4,4,4.0,2,"Credit-Builder Loan, and Personal Loan",8,7,5.46,3,Good,845.61,30.572499999999998,31 Years and 4 Months,No,25.21,81.73,High_spent_Small_value_payments,308.55125,Poor
5843,CUS_0x67c7,220803397,17,Mechanic,41644.48,3464.37,6,7,22.0,8,"Not Specified, Mortgage Loan, Debt Consolidation Loan, Mortgage Loan, Mortgage Loan, Mortgage Loan, Mortgage Loan, and Personal Loan",47,19,4.895,7,Bad,3191.7,28.68125,8 Years and 4 Months,Yes,188.14,150.61875,Low_spent_Small_value_payments,268.13625,Poor
5844,CUS_0x67c8,738903259,36,Lawyer,36875.14,2845.93,7,5,13.0,4,"Mortgage Loan, Payday Loan, Not Specified, and Personal Loan",26,15,18.92,3,Standard,473.6,31.47375,15 Years and 8 Months,Yes,109.89,117.38,High_spent_Medium_value_payments,319.89875,Standard
5845,CUS_0x67cb,726511301,29,Writer,14433.73,1389.81,3,3,6.0,3,"Debt Consolidation Loan, Student Loan, and Auto Loan",27,16,12.26,8,Standard,33.79,30.25625,33 Years and 0 Months,Yes,29.71,97.25375,Low_spent_Medium_value_payments,292.01875,Standard
5846,CUS_0x67cd,180253939,49,Accountant,11176.27,680.36,7,3,20.0,4,"Credit-Builder Loan, Home Equity Loan, Auto Loan, and Personal Loan",6,15,6.605,4,Standard,374.7,29.8075,18 Years and 1 Months,No,19.38,66.3075,Low_spent_Small_value_payments,273.26375,Standard
5847,CUS_0x67d0,103413644,35,Manager,9695.47,1066.96,5,3,20.0,2,"Home Equity Loan, and Home Equity Loan",15,14,12.11,4,Standard,463.03,30.935,28 Years and 8 Months,No,8.39,85.83875,Low_spent_Small_value_payments,300.41375,Standard
5848,CUS_0x67dc,429065904,18,Manager,127491.48,10731.29,5,1,1.0,4,"Payday Loan, Auto Loan, Personal Loan, and Auto Loan",0,8,2.025,2,Good,563.31,32.286249999999995,22 Years and 9 Months,No,287.16,320.94500000000005,Low_spent_Medium_value_payments,723.775,Good
5849,CUS_0x67de,451006663,20,Journalist,32102.6,2958.22,3,7,10.0,0,No Loan,9,13,11.36,4,Standard,1210.25,32.9225,18 Years and 7 Months,Yes,0.0,143.9725,High_spent_Large_value_payments,414.34875,Standard
5850,CUS_0x67e,858074707,20,Manager,30783.88,2722.32,5,6,16.0,2,"Credit-Builder Loan, and Auto Loan",13,16,17.73,6,Standard,960.38,32.39125,10 Years and 8 Months,Yes,35.79,113.9975,High_spent_Medium_value_payments,404.4025,Standard
5851,CUS_0x67e1,298352655,42,Lawyer,135895.96,11304.66,8,4,6.0,0,No Loan,12,17,7.45,1,Good,429.77,35.195,18 Years and 4 Months,No,0.0,304.79625,High_spent_Large_value_payments,1074.42,Good
5852,CUS_0x67e2,438698340,17,Entrepreneur,30195.47,2637.3275,5,3,14.0,0,No Loan,18,18,8.54,6,Standard,893.63,33.21125,26 Years and 7 Months,Yes,0.0,104.8125,High_spent_Small_value_payments,426.98125,Good
5853,CUS_0x67e3,357376454,44,Architect,8532.98,900.08,6,6,19.0,6,"Not Specified, Credit-Builder Loan, Mortgage Loan, Personal Loan, Payday Loan, and Not Specified",17,17,4.47,8,Bad,2389.96,28.26125,13 Years and 5 Months,Yes,24.36,94.17875000000001,Low_spent_Small_value_payments,264.52125,Poor
5854,CUS_0x67e4,295570333,28,Media_Manager,50493.8,4231.82,4,4,12.0,7,"Personal Loan, Home Equity Loan, Home Equity Loan, Debt Consolidation Loan, Mortgage Loan, Home Equity Loan, and Debt Consolidation Loan",15,15,18.02,6,Standard,1453.63,31.06125,14 Years and 5 Months,Yes,201.74,97.06125,High_spent_Large_value_payments,368.0475,Standard
5855,CUS_0x67e5,439532707,18,Architect,14733.99,1462.83,10,8,28.0,5,"Student Loan, Not Specified, Not Specified, Payday Loan, and Credit-Builder Loan",16,12,19.095,12,Standard,2500.42,33.6425,17 Years and 7 Months,Yes,52.13,104.12875,Low_spent_Small_value_payments,279.65999999999997,Poor
5856,CUS_0x67e7,201328180,40,Scientist,36454.03,2939.84,3,4,9.0,2,"Credit-Builder Loan, and Personal Loan",4,10,1.63,1,Standard,688.99,32.808749999999996,26 Years and 8 Months,No,42.52,119.72749999999999,High_spent_Medium_value_payments,392.99,Standard
5857,CUS_0x67eb,241124540,54,Developer,14709.33,1510.78,0,4,8.0,0,No Loan,11,6,4.295,4,Good,555.74,31.13625,30 Years and 1 Months,No,0.0,80.6825,Low_spent_Large_value_payments,330.99375,Standard
5858,CUS_0x67ec,639390670,41,Architect,77245.47,6671.12,3,6,18.0,3,"Auto Loan, Credit-Builder Loan, and Not Specified",30,17,13.53,7,Standard,1251.67,31.615000000000002,23 Years and 2 Months,Yes,119.47,201.66500000000002,High_spent_Small_value_payments,600.98125,Standard
5859,CUS_0x67f0,257496669,15,Engineer,49619.7,4195.98,9,8,31.0,8,"Home Equity Loan, Student Loan, Debt Consolidation Loan, Auto Loan, Home Equity Loan, Payday Loan, Debt Consolidation Loan, and Personal Loan",42,20,0.81,9,Bad,1474.26,34.66,8 Years and 8 Months,Yes,203.66,196.98624999999998,High_spent_Medium_value_payments,323.35,Poor
5860,CUS_0x67f9,226719521,37,Engineer,34433.18,2671.43,5,4,19.0,2,"Personal Loan, and Debt Consolidation Loan",8,8,17.115,13,Standard,1683.88,34.8,19 Years and 3 Months,Yes,36.29,196.08499999999998,Low_spent_Medium_value_payments,308.52375,Poor
5861,CUS_0x67fd,994433758,23,Accountant,40759.86,3417.66,4,5,19.0,2,"Payday Loan, and Home Equity Loan",10,8,19.41,8,Standard,337.58,29.84625,30 Years and 11 Months,Yes,39.73,183.26625,High_spent_Small_value_payments,387.51625,Good
5862,CUS_0x67ff,17881687,31,Manager,82700.32,6625.69,8,8,17.0,6,"Auto Loan, Payday Loan, Credit-Builder Loan, Debt Consolidation Loan, Credit-Builder Loan, and Auto Loan",15,15,27.58,12,Bad,4659.6,33.2025,11 Years and 8 Months,Yes,392.11,197.45375,Low_spent_Small_value_payments,329.1225,Poor
5863,CUS_0x6801,236524877,23,Writer,61224.33,4862.03,4,5,12.0,1,Home Equity Loan,24,9,12.65,5,Standard,707.43,30.69625,16 Years and 8 Months,Yes,38.31,194.525,High_spent_Large_value_payments,510.86625,Standard
5864,CUS_0x6807,147592959,36,Entrepreneur,73376.94,5961.74,5,5,10.0,3,"Home Equity Loan, Personal Loan, and Not Specified",5,0,10.76,5,Good,493.15,28.9825,22 Years and 5 Months,No,178.47,219.4075,High_spent_Medium_value_payments,454.545,Poor
5865,CUS_0x6808,687825938,42,Mechanic,16523.08,1497.92,9,5,27.0,8,"Personal Loan, Mortgage Loan, Credit-Builder Loan, Payday Loan, Not Specified, Personal Loan, Personal Loan, and Personal Loan",48,23,29.39,9,Bad,4959.32,33.41625,12 Years and 11 Months,Yes,109.35,88.405,High_spent_Large_value_payments,236.4375,Poor
5866,CUS_0x6809,936388280,19,Journalist,41209.68,3413.14,6,7,31.0,7,"Mortgage Loan, Not Specified, Not Specified, Mortgage Loan, Student Loan, Auto Loan, and Credit-Builder Loan",48,21,8.605,10,Bad,1801.46,32.785,6 Years and 8 Months,Yes,127.75,98.82875,High_spent_Large_value_payments,362.175,Poor
5867,CUS_0x6817,951665100,31,Scientist,145056.64,11965.05,4,5,11.0,6,"Mortgage Loan, Personal Loan, Not Specified, Personal Loan, Auto Loan, and Debt Consolidation Loan",11,13,16.55,7,Standard,529.67,33.5775,5 Years and 5 Months,Yes,474.93,565.30125,High_spent_Medium_value_payments,646.61375,Standard
5868,CUS_0x6818,817441544,27,Journalist,34341.62,3150.8,6,6,2.0,3,"Student Loan, Credit-Builder Loan, and Student Loan",18,17,11.275,4,Standard,557.48,32.43,29 Years and 8 Months,No,57.18,110.81375,High_spent_Medium_value_payments,398.09000000000003,Standard
5869,CUS_0x6819,631293707,18,Architect,71936.88,5906.74,5,6,12.0,7,"Mortgage Loan, Personal Loan, Mortgage Loan, Home Equity Loan, Debt Consolidation Loan, Credit-Builder Loan, and Not Specified",9,14,13.04,7,Standard,2644.2,31.22,11 Years and 5 Months,Yes,387.77,275.32375,High_spent_Medium_value_payments,223.20375,Standard
5870,CUS_0x681c,446418323,28,Scientist,19801.99,1625.17,3,3,17.0,4,"Not Specified, Mortgage Loan, Auto Loan, and Auto Loan",23,16,11.34,8,Standard,2010.01,33.84625,20 Years and 0 Months,Yes,52.37,98.67625,High_spent_Large_value_payments,276.20375,Poor
5871,CUS_0x6821,159131368,25,Architect,34105.84,3093.15,10,5,19.0,7,"Student Loan, Not Specified, Student Loan, Credit-Builder Loan, Not Specified, Payday Loan, and Not Specified",44,25,3.22,12,Bad,3084.2,31.3425,14 Years and 1 Months,Yes,143.13,153.91375000000002,High_spent_Large_value_payments,280.15250000000003,Poor
5872,CUS_0x6826,527133288,22,Engineer,107765.7,8982.48,7,5,7.0,4,"Auto Loan, Home Equity Loan, Home Equity Loan, and Debt Consolidation Loan",20,10,3.125,5,Standard,1134.39,34.17375,28 Years and 1 Months,No,261.26,228.0425,High_spent_Large_value_payments,654.8825,Standard
5873,CUS_0x6827,267651367,27,Writer,9547.83,839.65,7,7,28.0,5,"Personal Loan, Payday Loan, Home Equity Loan, Payday Loan, and Credit-Builder Loan",29,21,15.19,10,Bad,2630.75,33.5675,14 Years and 2 Months,Yes,26.83,53.38,High_spent_Large_value_payments,283.75874999999996,Poor
5874,CUS_0x6829,659949530,30,Architect,52977.54,4711.8,8,7,12.0,1,Student Loan,10,7,12.27,1,Standard,174.2,32.41375,27 Years and 9 Months,Yes,42.31,170.055,High_spent_Large_value_payments,499.9525,Standard
5875,CUS_0x682b,926416598,35,Entrepreneur,17156.79,1216.73,10,8,24.0,9,"Mortgage Loan, Student Loan, Payday Loan, Personal Loan, Debt Consolidation Loan, Mortgage Loan, Home Equity Loan, Mortgage Loan, and Auto Loan",62,16,17.96,11,Bad,3115.82,29.45375,6 Years and 4 Months,Yes,85.87,90.3825,Low_spent_Small_value_payments,227.87375,Standard
5876,CUS_0x682c,327008482,55,Entrepreneur,37482.37,3182.53,1,7,1.0,1,Not Specified,10,3,4.245,0,Good,1137.02,33.394999999999996,20 Years and 11 Months,No,26.54,137.1025,High_spent_Medium_value_payments,400.06875,Poor
5877,CUS_0x682e,130712530,39,Teacher,131701.12,10704.09,6,7,18.0,2,"Home Equity Loan, and Not Specified",13,13,9.97,5,Standard,1263.18,33.11125,14 Years and 10 Months,Yes,150.61,319.445,High_spent_Large_value_payments,828.97375,Standard
5878,CUS_0x682f,941624990,20,Writer,74647.4,6327.62,6,5,20.0,6,"Not Specified, Not Specified, Not Specified, Mortgage Loan, Student Loan, and Auto Loan",52,17,26.16,9,Bad,4167.43,32.95625,13 Years and 3 Months,Yes,309.58,180.15750000000003,High_spent_Large_value_payments,390.52875,Standard
5879,CUS_0x683,680242269,37,Media_Manager,13603.41,863.62,6,5,16.0,6,"Student Loan, Personal Loan, Not Specified, Payday Loan, Debt Consolidation Loan, and Debt Consolidation Loan",23,16,20.535,5,Standard,45.82,33.12625,19 Years and 5 Months,Yes,53.76,51.1,Low_spent_Medium_value_payments,260.9975,Standard
5880,CUS_0x6831,897285647,21,Engineer,28256.16,2500.68,7,6,22.0,9,"Debt Consolidation Loan, Mortgage Loan, Debt Consolidation Loan, Credit-Builder Loan, Mortgage Loan, Personal Loan, Personal Loan, Personal Loan, and Not Specified",22,21,8.575,9,Bad,1721.83,34.457499999999996,10 Years and 1 Months,Yes,195.87,139.565,Low_spent_Large_value_payments,187.13625,Poor
5881,CUS_0x683d,490796991,32,Journalist,90370.96,7517.91,3,4,11.0,4,"Auto Loan, Student Loan, Student Loan, and Payday Loan",12,17,11.49,5,Standard,1023.49,30.4575,15 Years and 10 Months,Yes,209.14,262.24625,Low_spent_Medium_value_payments,482.27750000000003,Standard
5882,CUS_0x6846,836743048,27,Doctor,16183.75,1393.65,7,4,17.0,2,"Debt Consolidation Loan, and Credit-Builder Loan",23,18,9.78,7,Standard,1868.92,34.2775,13 Years and 9 Months,Yes,24.57,80.39625,Low_spent_Medium_value_payments,306.89875,Poor
5883,CUS_0x684a,56576013,23,Journalist,81298.72,6768.89,9,8,22.0,5,"Auto Loan, Not Specified, Not Specified, Auto Loan, and Home Equity Loan",50,16,16.4,12,Bad,4666.2,35.19375,8 Years and 5 Months,Yes,208.76,229.7425,High_spent_Large_value_payments,494.64375,Standard
5884,CUS_0x684c,215514680,15,Entrepreneur,33238.98,2485.92,7,8,27.0,2,"Mortgage Loan, and Mortgage Loan",41,17,6.215,13,Bad,1712.72,30.9675,13 Years and 9 Months,Yes,54.7,159.78875,Low_spent_Small_value_payments,300.4225,Poor
